image,pred_path,gt_path,width,height,PSNR,SSIM,NCC,LMSE
14-Focus-22-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/14-Focus-22-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/14-Focus-22-m.jpg,540,400,23.668132663977623,0.8731181302907013,0.9879023740253433,0.004137539614858782
14-Focus-27-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/14-Focus-27-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/14-Focus-27-m.jpg,540,400,22.950789141329228,0.8682500844128657,0.9859045882859918,0.004354793181726273
14-Focus-32-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/14-Focus-32-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/14-Focus-32-m.jpg,540,400,22.832103301847035,0.8639216426785509,0.9846074347619996,0.004411283089059766
14-Thick-10-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/14-Thick-10-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/14-Thick-10-m.jpg,540,400,23.36360495681889,0.8674348693927335,0.9864847203645779,0.004278618212086532
14-Thick-3-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/14-Thick-3-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/14-Thick-3-m.jpg,540,400,23.189681036888715,0.8668284234665938,0.9850481882287199,0.004614966643947888
14-Thick-5-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/14-Thick-5-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/14-Thick-5-m.jpg,540,400,22.85878440211188,0.8641984401734503,0.9846922872529631,0.004401346266381211
14-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/14-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/14-m.jpg,540,400,28.70864019002459,0.9617121608493662,0.9909537154345089,0.0008241570854907334
15-Focus-11-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/15-Focus-11-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/15-Focus-11-m.jpg,540,400,24.76194056452609,0.8939476177606865,0.9866186378124706,0.004865588111371971
15-Focus-13-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/15-Focus-13-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/15-Focus-13-m.jpg,540,400,25.178127551863355,0.8967454051350082,0.9875455402579749,0.0048491247973528806
15-Focus-16-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/15-Focus-16-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/15-Focus-16-m.jpg,540,400,24.142012172952626,0.8823720990488088,0.9854586962210181,0.005290017244865192
15-Focus-19-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/15-Focus-19-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/15-Focus-19-m.jpg,540,400,24.461116500656193,0.8748945432882843,0.9865563930179239,0.00542450455908864
15-Focus-22-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/15-Focus-22-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/15-Focus-22-m.jpg,540,400,22.933180463222666,0.8520313983404574,0.9836214350954634,0.00639822128638396
15-Focus-27-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/15-Focus-27-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/15-Focus-27-m.jpg,540,400,21.776223138592165,0.8344800891777293,0.9812792108590723,0.007202635476485509
15-Focus-32-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/15-Focus-32-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/15-Focus-32-m.jpg,540,400,21.98834687887896,0.8283260589000575,0.9810110144422896,0.007343741588336521
15-Thick-10-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/15-Thick-10-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/15-Thick-10-m.jpg,540,400,22.43287849219923,0.8335570371402814,0.9807575961483094,0.006535065493267211
15-Thick-3-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/15-Thick-3-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/15-Thick-3-m.jpg,540,400,21.73729900451781,0.8254663619691495,0.9789557673208578,0.00718688542331286
